,actual,temperature,precipitation,air_density,cloud_cover
2012/1/19 8:00,34964.92665,13.907,0.007,1.227,0.451
2012/1/19 9:00,33842.97477,16.189,0.005,1.219,0.403
2012/1/19 10:00,33169.89678,18.276,0.003,1.211,0.374
2012/1/19 11:00,32454.93821,19.795,0.003,1.203,0.397
2012/1/19 12:00,31902.97239,20.905,0.004,1.196,0.389
2012/1/19 13:00,31748.25394,21.69,0.006,1.191,0.306
2012/1/19 14:00,31633.24809,22.125,0.007,1.187,0.275
2012/1/19 15:00,31582.69098,21.989,0.005,1.185,0.274
2012/1/19 16:00,31584.45372,20.963,0.003,1.186,0.172
2012/1/19 17:00,31990.01974,18.369,0.002,1.189,0.096
2012/1/19 18:00,34113.48399,17.331,0.001,1.194,0.123
2012/1/19 19:00,34097.42229,16.797,0.001,1.199,0.151
2012/1/19 20:00,33469.44348,16.216,0.002,1.202,0.075
2012/1/19 21:00,32061.28277,15.776,0.003,1.202,0.048
2012/1/19 22:00,29866.7502,15.641,0.003,1.202,0.097
2012/1/19 23:00,27486.85071,15.755,0.004,1.202,0.241
2012/1/20 0:00,25959.63185,15.909,0.005,1.201,0.486
2012/1/20 1:00,25255.024,16.01,0.007,1.2,0.707
2012/1/20 2:00,24941.39017,16.116,0.007,1.2,0.904
2012/1/20 3:00,25131.31872,16.11,0.008,1.199,0.947
2012/1/20 4:00,25901.76529,16.369,0.007,1.198,0.745
2012/1/20 5:00,28106.01008,16.763,0.006,1.197,0.506
2012/1/20 6:00,32027.6354,17.045,0.002,1.197,0.762
2012/1/20 7:00,33480.70159,17.792,0.002,1.197,0.618
2012/1/20 8:00,32669.33661,19.294,0.002,1.195,0.547
2012/1/20 9:00,32566.82187,20.961,0.001,1.19,0.604
2012/1/20 10:00,32684.87124,22.55,0.001,1.185,0.732
2012/1/20 11:00,32722.01117,23.38,0.001,1.181,0.908
2012/1/20 12:00,32773.67362,23.505,0.001,1.179,0.917
2012/1/20 13:00,32846.30856,23.291,0.001,1.178,0.909
2012/1/20 14:00,32804.60433,22.97,0.001,1.178,0.837
2012/1/20 15:00,32708.12042,22.45,0.001,1.179,0.753
2012/1/20 16:00,32520.21312,21.57,0.001,1.181,0.796
2012/1/20 17:00,32540.17593,20.386,0.001,1.184,0.778
2012/1/20 18:00,33947.42007,19.715,0.002,1.187,0.863
2012/1/20 19:00,33421.34596,19.502,0.003,1.188,0.883
2012/1/20 20:00,32601.99608,19.399,0.003,1.189,0.882
2012/1/20 21:00,31501.83524,19.203,0.002,1.19,0.784
2012/1/20 22:00,29912.14104,19.124,0.001,1.19,0.703
2012/1/20 23:00,28110.07989,19.053,0.002,1.191,0.835
2012/1/21 0:00,26541.07305,19.003,0.002,1.191,0.953
2012/1/21 1:00,25697.35426,18.874,0.002,1.192,0.939
2012/1/21 2:00,25198.30822,18.592,0.002,1.193,0.948
2012/1/21 3:00,25170.58422,18.253,0.002,1.193,0.951
2012/1/21 4:00,25581.60728,18.012,0.002,1.193,0.953
2012/1/21 5:00,26683.22926,17.686,0.002,1.195,0.886
2012/1/21 6:00,28556.83561,17.208,0.008,1.197,0.707
2012/1/21 7:00,30615.87728,17.056,0.008,1.201,0.411
2012/1/21 8:00,32321.85294,17.876,0.009,1.205,0.359
2012/1/21 9:00,33442.5947,18.568,0.008,1.206,0.361
2012/1/21 10:00,33809.31017,19.433,0.007,1.204,0.515
2012/1/21 11:00,33300.44711,20.291,0.007,1.201,0.755
2012/1/21 12:00,32486.03722,21.052,0.007,1.197,0.843
2012/1/21 13:00,31430.2107,21.44,0.006,1.194,0.93
2012/1/21 14:00,30757.24811,21.363,0.004,1.192,0.916
2012/1/21 15:00,30227.60084,20.848,0.003,1.192,0.942
2012/1/21 16:00,30083.23758,19.634,0.004,1.195,0.939
2012/1/21 17:00,30956.52323,16.779,0.005,1.199,0.941
2012/1/21 18:00,33353.5002,15.345,0.004,1.205,0.94
2012/1/21 19:00,33506.12371,14.67,0.004,1.211,0.945
2012/1/21 20:00,33097.47595,14.078,0.005,1.215,0.953
2012/1/21 21:00,32297.14812,13.623,0.007,1.218,0.961
2012/1/21 22:00,30955.00308,13.42,0.007,1.22,0.97
2012/1/21 23:00,29317.83956,13.413,0.007,1.221,0.978
2012/1/22 0:00,27944.47049,13.485,0.006,1.221,0.976
2012/1/22 1:00,27046.54913,13.367,0.006,1.22,0.97
2012/1/22 2:00,26520.60222,13.448,0.007,1.217,0.972
2012/1/22 3:00,26255.53265,14,0.007,1.213,0.974
2012/1/22 4:00,26327.2919,14.853,0.007,1.207,0.971
2012/1/22 5:00,26753.1739,15.709,0.006,1.202,0.965
2012/1/22 6:00,27558.3824,16.615,0.006,1.197,0.96
2012/1/22 7:00,28386.54411,18,0.008,1.193,0.961
2012/1/22 8:00,29354.58743,19.676,0.008,1.189,0.957
2012/1/22 9:00,30350.2362,20.844,0.006,1.185,0.92
2012/1/22 10:00,30554.43961,21.94,0.005,1.182,0.73
2012/1/22 11:00,30466.76506,22.989,0.006,1.179,0.488
2012/1/22 12:00,30376.83023,23.817,0.006,1.176,0.312
2012/1/22 13:00,30342.25978,24.187,0.008,1.173,0.269
2012/1/22 14:00,30344.89778,24.022,0.006,1.172,0.321
2012/1/22 15:00,30372.14007,23.488,0.005,1.172,0.332
2012/1/22 16:00,30394.05244,22.546,0.004,1.174,0.284
2012/1/22 17:00,31045.92591,21.099,0.005,1.178,0.219
2012/1/22 18:00,33246.9084,20.106,0.005,1.183,0.477
2012/1/22 19:00,33309.38204,19.462,0.005,1.187,0.813
2012/1/22 20:00,32541.48158,18.991,0.006,1.19,0.9
2012/1/22 21:00,31318.31063,18.321,0.006,1.192,0.927
2012/1/22 22:00,29457.80558,17.502,0.006,1.194,0.934
2012/1/22 23:00,27097.52341,16.521,0.006,1.196,0.933
2012/1/23 0:00,25497.02568,15.631,0.005,1.2,0.934
2012/1/23 1:00,24707.91838,14.637,0.004,1.206,0.933
2012/1/23 2:00,24469.32858,13.708,0.004,1.213,0.934
2012/1/23 3:00,24712.69934,12.881,0.004,1.221,0.936
2012/1/23 4:00,25709.25371,11.87,0.003,1.227,0.85
2012/1/23 5:00,28342.039,10.673,0.002,1.233,0.654
2012/1/23 6:00,32806.37822,9.892,0.002,1.236,0.74
2012/1/23 7:00,34466.20588,10.259,0.001,1.239,0.777
2012/1/23 8:00,33631.8716,12.257,0.001,1.237,0.778
2012/1/23 9:00,33292.90995,14.561,0,1.23,0.783
2012/1/23 10:00,33199.37133,16.468,0,1.224,0.801
2012/1/23 11:00,32738.12654,17.881,0,1.217,0.816
2012/1/23 12:00,32180.73153,18.827,0,1.211,0.858
2012/1/23 13:00,31822.67068,19.144,0,1.207,0.936
2012/1/23 14:00,31401.81871,18.973,0,1.205,0.976
2012/1/23 15:00,31110.69247,18.439,0,1.204,0.978
2012/1/23 16:00,31081.75207,17.059,0,1.205,0.948
2012/1/23 17:00,31695.28101,15.072,0,1.206,0.906
2012/1/23 18:00,34230.43896,14.208,0,1.209,0.875
2012/1/23 19:00,34607.94641,13.712,0,1.212,0.684
2012/1/23 20:00,34234.17119,13.064,0,1.215,0.477
2012/1/23 21:00,33097.8678,12.451,0,1.218,0.282
2012/1/23 22:00,30884.47429,11.874,0,1.222,0.092
2012/1/23 23:00,28672.88444,11.321,0,1.225,0.037
2012/1/24 0:00,27271.43637,10.909,0,1.227,0.044
2012/1/24 1:00,26651.60753,10.728,0,1.228,0.049
2012/1/24 2:00,26447.68403,10.86,0.001,1.229,0.165
2012/1/24 3:00,26638.46394,11.106,0.002,1.229,0.296
2012/1/24 4:00,27490.41857,11.432,0.005,1.229,0.421
2012/1/24 5:00,30046.75553,11.561,0.011,1.23,0.537
2012/1/24 6:00,34073.89756,11.808,0.012,1.23,0.541
2012/1/24 7:00,35330.01127,12.599,0.021,1.229,0.603
2012/1/24 8:00,34271.00373,14.388,0.048,1.224,0.781
2012/1/24 9:00,33837.5286,16.055,0.148,1.218,0.858
2012/1/24 10:00,33613.13952,17.706,0.293,1.211,0.905
2012/1/24 11:00,33332.86409,18.591,0.208,1.206,0.961
2012/1/24 12:00,33051.57426,18.905,0.159,1.202,0.955
2012/1/24 13:00,32742.56089,19.126,0.165,1.199,0.946
2012/1/24 14:00,32568.15121,19.369,0.272,1.196,0.943
2012/1/24 15:00,32704.54786,19.374,0.473,1.194,0.955
2012/1/24 16:00,33251.3023,19.06,0.679,1.194,0.961
2012/1/24 17:00,34475.70764,18.608,0.57,1.195,0.967
2012/1/24 18:00,35810.75487,18.354,0.258,1.196,0.964
2012/1/24 19:00,35618.93103,18.43,0.104,1.197,0.947
2012/1/24 20:00,34792.82935,18.28,0.118,1.198,0.903
2012/1/24 21:00,33237.25845,18.147,0.145,1.198,0.802
2012/1/24 22:00,30799.31605,18.065,0.147,1.198,0.617
2012/1/24 23:00,28291.3149,18.026,0.147,1.198,0.42
2012/1/25 0:00,26664.08124,17.992,0.125,1.197,0.287
2012/1/25 1:00,25878.6049,17.975,0.102,1.196,0.283
2012/1/25 2:00,25459.90763,18.101,0.089,1.195,0.424
2012/1/25 3:00,25527.52722,18.214,0.086,1.194,0.549
2012/1/25 4:00,26200.22735,18.325,0.087,1.193,0.626
2012/1/25 5:00,28423.76747,18.479,0.089,1.193,0.68
2012/1/25 6:00,32287.88292,18.656,0.621,1.192,0.687
2012/1/25 7:00,34067.20723,18.756,0.822,1.192,0.5
2012/1/25 8:00,33846.70591,19.629,1.091,1.19,0.28
2012/1/25 9:00,34283.61462,20.961,1.493,1.186,0.266
2012/1/25 10:00,34832.6628,22.336,1.868,1.181,0.358
2012/1/25 11:00,34865.62952,22.83,3.216,1.178,0.533
2012/1/25 12:00,34633.51676,22.594,4.843,1.176,0.536
2012/1/25 13:00,34295.8119,22.465,5.275,1.176,0.512
2012/1/25 14:00,34158.56911,22.421,5.606,1.175,0.41
2012/1/25 15:00,34268.04212,22.057,5.776,1.176,0.462
2012/1/25 16:00,34735.2594,21.07,3.799,1.18,0.454
2012/1/25 17:00,35647.30245,19.307,2.508,1.186,0.482
2012/1/25 18:00,37218.10685,17.854,1.964,1.195,0.468
2012/1/25 19:00,36939.26796,16.103,1.314,1.207,0.441
2012/1/25 20:00,36155.91661,13.975,0.839,1.218,0.294
2012/1/25 21:00,34529.35328,12.206,0.578,1.227,0.22
2012/1/25 22:00,32074.14942,10.989,0.189,1.233,0.126
2012/1/25 23:00,29463.90417,9.905,0.045,1.237,0.084
2012/1/26 0:00,27855.154,9.174,0.033,1.238,0.308
2012/1/26 1:00,27071.4491,9.231,0.023,1.239,0.499
2012/1/26 2:00,26811.5669,9.163,0.009,1.24,0.438
2012/1/26 3:00,27015.08736,9.062,0.001,1.242,0.248
2012/1/26 4:00,27992.43039,8.703,0,1.244,0.151
2012/1/26 5:00,30568.4105,8.301,0,1.246,0.188
2012/1/26 6:00,34995.39165,7.955,0,1.249,0.217
2012/1/26 7:00,36425.97995,8.048,0,1.251,0.154
2012/1/26 8:00,35446.57421,9.47,0,1.248,0.098
2012/1/26 9:00,34803.64293,11.667,0,1.241,0.14
2012/1/26 10:00,34180.25445,13.548,0,1.234,0.14
2012/1/26 11:00,33435.8384,14.847,0,1.228,0.197
2012/1/26 12:00,32620.24536,15.848,0,1.223,0.202
2012/1/26 13:00,32101.61278,16.605,0.001,1.218,0.122
2012/1/26 14:00,31568.21459,16.993,0.001,1.215,0.105
2012/1/26 15:00,31227.96684,16.942,0.001,1.213,0.028
2012/1/26 16:00,31118.68309,16.049,0,1.214,0.003
2012/1/26 17:00,31662.31473,12.845,0,1.217,0
2012/1/26 18:00,34139.82415,11.113,0,1.221,0
2012/1/26 19:00,34772.30414,10.251,0,1.226,0
2012/1/26 20:00,34686.02285,9.422,0,1.23,0
2012/1/26 21:00,33725.70828,8.731,0,1.233,0
2012/1/26 22:00,31750.08457,8.081,0,1.237,0
2012/1/26 23:00,29645.55101,7.499,0,1.241,0
2012/1/27 0:00,28420.80138,6.956,0,1.244,0
2012/1/27 1:00,28120.33647,6.501,0,1.246,0
2012/1/27 2:00,28244.584,6.144,0,1.248,0
2012/1/27 3:00,28744.10009,5.917,0,1.25,0
2012/1/27 4:00,29963.25234,5.811,0,1.251,0
2012/1/27 5:00,32888.8828,5.796,0,1.251,0
2012/1/27 6:00,37589.99547,5.859,0,1.251,0
2012/1/27 7:00,38932.82029,6.568,0,1.25,0
2012/1/27 8:00,37099.73158,10.25,0,1.248,0
2012/1/27 9:00,35430.85327,12.977,0,1.239,0
2012/1/27 10:00,34276.77196,15.949,0,1.227,0
2012/1/27 11:00,33243.08128,17.435,0,1.221,0
2012/1/27 12:00,32264.74373,18.312,0,1.216,0
2012/1/27 13:00,31621.84828,18.756,0,1.212,0
2012/1/27 14:00,31063.20403,18.771,0,1.21,0
2012/1/27 15:00,30715.00367,18.271,0,1.21,0
2012/1/27 16:00,30476.36588,16.911,0,1.211,0
2012/1/27 17:00,30568.89631,13.483,0,1.215,0
2012/1/27 18:00,32397.4193,12.062,0,1.219,0
2012/1/27 19:00,32452.63057,11.513,0,1.222,0
2012/1/27 20:00,31964.94132,10.992,0,1.224,0
2012/1/27 21:00,31269.14558,10.605,0,1.225,0
2012/1/27 22:00,30041.38791,10.346,0,1.225,0
2012/1/27 23:00,28495.44934,10.211,0,1.226,0
2012/1/28 0:00,27245.53293,10.697,0,1.226,0.002
2012/1/28 1:00,26683.81079,11.174,0,1.229,0.006
2012/1/28 2:00,26518.13973,10.383,0,1.233,0.018
2012/1/28 3:00,26629.51924,9.394,0,1.237,0.024
2012/1/28 4:00,27110.01528,9.269,0.002,1.243,0.017
2012/1/28 5:00,28351.25121,8.975,0.017,1.249,0.006
2012/1/28 6:00,30119.879,8.347,0.004,1.255,0
2012/1/28 7:00,31795.0253,8.287,0.002,1.26,0
2012/1/28 8:00,33265.65665,10.036,0,1.259,0
2012/1/28 9:00,34016.18634,12.237,0,1.252,0
2012/1/28 10:00,33976.95917,14.139,0,1.246,0
2012/1/28 11:00,33227.17211,15.606,0,1.24,0
2012/1/28 12:00,32112.04781,16.57,0,1.236,0
2012/1/28 13:00,31036.67388,17.057,0,1.232,0
2012/1/28 14:00,30088.92213,17.112,0,1.231,0
2012/1/28 15:00,29618.64345,16.674,0,1.23,0
2012/1/28 16:00,29635.30002,15.326,0,1.232,0
2012/1/28 17:00,30605.45051,11.82,0,1.237,0
2012/1/28 18:00,33245.83182,10.254,0,1.243,0.015
2012/1/28 19:00,33921.23271,9.564,0,1.251,0.091
2012/1/28 20:00,33994.02939,8.638,0,1.257,0.026
2012/1/28 21:00,33645.35695,7.7,0,1.262,0
2012/1/28 22:00,32745.20917,6.698,0,1.267,0.002
2012/1/28 23:00,31682.07259,5.924,0,1.27,0
2012/1/29 0:00,30758.94196,5.427,0,1.272,0
2012/1/29 1:00,30342.55077,4.953,0,1.275,0
2012/1/29 2:00,30292.36516,4.501,0,1.277,0
2012/1/29 3:00,30540.25906,4.139,0,1.279,0.006
2012/1/29 4:00,31044.79736,3.845,0,1.281,0.014
2012/1/29 5:00,32143.57473,3.546,0,1.283,0.018
2012/1/29 6:00,33669.35533,3.228,0,1.285,0.01
2012/1/29 7:00,34982.67767,4.119,0,1.287,0.002
2012/1/29 8:00,35411.92125,6.804,0,1.282,0
2012/1/29 9:00,34483.29741,10.33,0,1.268,0
2012/1/29 10:00,33054.97504,12.915,0,1.258,0
2012/1/29 11:00,31594.74334,14.515,0,1.252,0
2012/1/29 12:00,30438.43659,15.677,0,1.245,0.11
2012/1/29 13:00,29367.80234,16.409,0,1.24,0.33
2012/1/29 14:00,28488.08964,16.661,0,1.236,0.375
2012/1/29 15:00,28029.14158,16.33,0,1.235,0.391
2012/1/29 16:00,28105.41067,15.196,0,1.235,0.372
2012/1/29 17:00,29218.32285,11.498,0,1.238,0.483
2012/1/29 18:00,32350.34335,9.504,0,1.241,0.559
2012/1/29 19:00,33435.0611,8.769,0,1.245,0.576
2012/1/29 20:00,33442.64435,8.233,0,1.248,0.677
2012/1/29 21:00,32703.04104,7.825,0,1.249,0.758
2012/1/29 22:00,30990.23833,7.528,0,1.25,0.756
2012/1/29 23:00,29017.30475,7.349,0,1.25,0.757
2012/1/30 0:00,27810.37548,7.419,0,1.249,0.783
2012/1/30 1:00,27407.5612,7.669,0,1.249,0.767
2012/1/30 2:00,27383.39304,8.18,0,1.248,0.825
2012/1/30 3:00,27739.02888,8.612,0,1.248,0.814
2012/1/30 4:00,28957.32903,8.528,0,1.248,0.565
2012/1/30 5:00,31802.73879,8.017,0,1.249,0.86
2012/1/30 6:00,36197.00759,7.342,0,1.25,0.902
2012/1/30 7:00,37520.74566,8.144,0,1.25,0.9
2012/1/30 8:00,36073.01137,12.049,0,1.247,0.92
2012/1/30 9:00,34923.60677,14.359,0,1.24,0.941
2012/1/30 10:00,34059.6402,16.962,0,1.229,0.837
2012/1/30 11:00,33225.17807,18.564,0,1.222,0.645
2012/1/30 12:00,32440.68171,19.475,0.001,1.217,0.537
2012/1/30 13:00,31905.79567,19.908,0.001,1.213,0.43
2012/1/30 14:00,31391.34526,19.877,0.001,1.21,0.369
2012/1/30 15:00,31175.68093,19.403,0.002,1.21,0.323
2012/1/30 16:00,31429.04769,18.284,0.006,1.212,0.656
2012/1/30 17:00,32478.77836,16.129,0.006,1.216,0.849
2012/1/30 18:00,34515.37076,15.124,0.004,1.221,0.792
2012/1/30 19:00,34561.78919,14.597,0.004,1.224,0.662
2012/1/30 20:00,33735.21318,14.246,0.006,1.226,0.554
2012/1/30 21:00,32117.3287,14.13,0.005,1.225,0.487
2012/1/30 22:00,29626.57504,14.335,0.005,1.224,0.502
2012/1/30 23:00,27157.69403,14.573,0.008,1.222,0.567
2012/1/31 0:00,25448.01431,14.909,0.011,1.22,0.559
2012/1/31 1:00,24562.18874,14.736,0.014,1.219,0.509
2012/1/31 2:00,24160.76246,14.731,0.025,1.218,0.501
2012/1/31 3:00,24131.88719,14.571,0.06,1.218,0.535
2012/1/31 4:00,24802.24648,14.574,0.121,1.217,0.556
2012/1/31 5:00,26943.93292,14.655,0.208,1.217,0.584
2012/1/31 6:00,30682.0682,14.907,0.285,1.216,0.591
2012/1/31 7:00,32131.72686,15.722,0.318,1.216,0.564
2012/1/31 8:00,31417.51029,17.36,0.375,1.214,0.557
2012/1/31 9:00,31524.86028,18.725,0.526,1.21,0.546
2012/1/31 10:00,31730.07828,20.076,0.625,1.205,0.501
2012/1/31 11:00,31631.65654,21.092,0.735,1.2,0.509
2012/1/31 12:00,31444.94904,21.623,1.246,1.196,0.552
2012/1/31 13:00,31582.62757,21.746,1.85,1.194,0.605
2012/1/31 14:00,31533.00123,21.688,1.221,1.192,0.605
2012/1/31 15:00,31491.3383,21.5,0.858,1.192,0.518
2012/1/31 16:00,31503.36616,20.948,0.636,1.193,0.379
2012/1/31 17:00,31817.67756,19.314,0.451,1.195,0.314
2012/1/31 18:00,33663.37988,18.288,0.325,1.197,0.39
2012/1/31 19:00,33910.95917,17.947,0.185,1.2,0.548
2012/1/31 20:00,33171.72747,17.649,0.125,1.202,0.798
2012/1/31 21:00,31746.92295,17.4,0.135,1.202,0.946
2012/1/31 22:00,29286.52135,17.209,0.178,1.203,0.944
2012/1/31 23:00,26733.47612,17.065,0.219,1.203,0.936
2012/2/1 0:00,25009.08487,16.992,0.243,1.203,0.938
2012/2/1 1:00,24063.0728,16.947,0.315,1.203,0.934
2012/2/1 2:00,23619.10682,16.9,0.416,1.203,0.933
2012/2/1 3:00,23629.9572,16.867,0.507,1.202,0.929
2012/2/1 4:00,24182.20127,16.913,0.663,1.202,0.91
2012/2/1 5:00,26352.09345,16.91,0.809,1.202,0.902
2012/2/1 6:00,30296.61492,17.033,0.372,1.203,0.916
2012/2/1 7:00,31891.45776,17.661,0.367,1.203,0.926
2012/2/1 8:00,31497.34545,19.458,0.333,1.203,0.892
2012/2/1 9:00,31713.38344,21.183,0.286,1.197,0.792
2012/2/1 10:00,32086.08816,22.62,0.308,1.192,0.562
2012/2/1 11:00,32243.22669,23.451,0.38,1.188,0.44
2012/2/1 12:00,32409.57517,24.017,0.463,1.185,0.434
2012/2/1 13:00,32703.09828,24.203,0.442,1.183,0.484
2012/2/1 14:00,32977.28157,23.981,0.321,1.182,0.53
2012/2/1 15:00,33186.75936,23.535,0.221,1.183,0.524
2012/2/1 16:00,33274.90324,22.779,0.136,1.184,0.516
2012/2/1 17:00,33245.29212,21.263,0.067,1.187,0.543
2012/2/1 18:00,34725.63734,20.478,0.039,1.189,0.56
2012/2/1 19:00,34926.04653,19.892,0.021,1.192,0.509
2012/2/1 20:00,34049.85989,19.049,0.022,1.195,0.375
2012/2/1 21:00,32469.68237,18.215,0.023,1.198,0.24
2012/2/1 22:00,29939.16766,17.497,0.026,1.2,0.135
2012/2/1 23:00,27289.85884,16.968,0.03,1.202,0.091
2012/2/2 0:00,25433.16395,16.562,0.032,1.203,0.073
2012/2/2 1:00,24486.84513,16.26,0.032,1.205,0.086
2012/2/2 2:00,24026.97269,16.066,0.034,1.205,0.242
2012/2/2 3:00,24044.60506,16.212,0.041,1.206,0.528
2012/2/2 4:00,24725.85756,16.656,0.044,1.206,0.81
2012/2/2 5:00,26898.99346,16.961,0.043,1.207,0.888
2012/2/2 6:00,31069.36406,16.752,0.106,1.208,0.878
2012/2/2 7:00,32540.62718,16.792,0.149,1.208,0.773
2012/2/2 8:00,32104.93622,18.696,0.227,1.207,0.408
2012/2/2 9:00,32229.13178,20.399,0.214,1.201,0.246
2012/2/2 10:00,32410.51343,21.822,0.173,1.196,0.314
2012/2/2 11:00,32515.74251,22.81,0.381,1.192,0.385
2012/2/2 12:00,32373.6137,23.321,0.596,1.189,0.429
2012/2/2 13:00,32420.31363,23.345,0.605,1.187,0.702
2012/2/2 14:00,32199.05813,22.908,0.487,1.187,0.909
2012/2/2 15:00,32148.08608,22.117,0.288,1.188,0.939
2012/2/2 16:00,32114.54704,21.018,0.345,1.191,0.916
2012/2/2 17:00,32529.09025,19.584,0.696,1.196,0.926
2012/2/2 18:00,34217.70869,18.729,1.339,1.2,0.906
2012/2/2 19:00,34292.50761,18.374,1.354,1.203,0.827
2012/2/2 20:00,33645.55474,18.168,1.15,1.204,0.786
2012/2/2 21:00,32158.36035,18.046,0.844,1.204,0.751
2012/2/2 22:00,29867.94368,17.915,0.517,1.203,0.704
2012/2/2 23:00,27326.75017,17.915,0.336,1.202,0.683
2012/2/3 0:00,25555.67803,18.014,0.267,1.202,0.678
2012/2/3 1:00,24569.47619,18.044,0.256,1.201,0.668
2012/2/3 2:00,24048.63721,17.962,0.231,1.201,0.661
2012/2/3 3:00,23892.82018,17.934,0.224,1.201,0.589
2012/2/3 4:00,24375.10768,18.059,0.297,1.2,0.523
2012/2/3 5:00,26168.02743,18.243,0.316,1.199,0.447
2012/2/3 6:00,29854.2448,18.196,0.174,1.2,0.342
2012/2/3 7:00,31587.44978,18.607,0.138,1.2,0.252
2012/2/3 8:00,31381.08131,19.967,0.123,1.197,0.178
2012/2/3 9:00,32016.95296,21.502,0.159,1.192,0.329
2012/2/3 10:00,32744.83975,22.489,0.339,1.189,0.45
2012/2/3 11:00,33094.59011,23.36,0.585,1.186,0.218
2012/2/3 12:00,33195.32176,24.002,0.764,1.183,0.134
2012/2/3 13:00,33302.26937,24.197,0.846,1.181,0.149
2012/2/3 14:00,33133.76786,23.942,0.791,1.181,0.203
2012/2/3 15:00,32874.16994,23.26,0.783,1.181,0.283
2012/2/3 16:00,32652.57167,22.174,0.81,1.184,0.349
2012/2/3 17:00,32577.24939,20.608,0.717,1.188,0.357
2012/2/3 18:00,33846.90667,19.729,0.525,1.192,0.357
2012/2/3 19:00,33578.36876,19.379,0.376,1.195,0.348
2012/2/3 20:00,32761.76875,19.206,0.331,1.196,0.354
2012/2/3 21:00,31531.23198,19.281,0.265,1.196,0.359
2012/2/3 22:00,29853.80787,19.261,0.21,1.196,0.372
2012/2/3 23:00,27836.62411,19.236,0.276,1.196,0.506
2012/2/4 0:00,26160.4551,19.181,0.288,1.196,0.565
2012/2/4 1:00,25090.88563,19.104,0.334,1.196,0.445
2012/2/4 2:00,24384.18159,18.992,0.4,1.196,0.456
2012/2/4 3:00,24090.0716,18.686,0.53,1.196,0.537
2012/2/4 4:00,24178.63174,18.521,0.697,1.195,0.713
2012/2/4 5:00,24921.08622,18.372,0.788,1.196,0.805
2012/2/4 6:00,26336.65074,18.146,4.444,1.198,0.823
2012/2/4 7:00,27920.20162,17.967,5.366,1.203,0.899
2012/2/4 8:00,29541.80631,17.548,5.895,1.21,0.969
2012/2/4 9:00,30983.10882,16.587,4.911,1.217,0.973
2012/2/4 10:00,31506.34263,16.089,3.697,1.221,0.974
2012/2/4 11:00,31383.46176,16.061,2.075,1.223,0.974
2012/2/4 12:00,30711.11136,16.147,1.605,1.222,0.965
2012/2/4 13:00,30041.63386,16.304,0.867,1.221,0.955
2012/2/4 14:00,29396.77889,16.313,0.394,1.221,0.95
2012/2/4 15:00,29012.62183,16.141,0.269,1.221,0.944
2012/2/4 16:00,29090.68308,15.73,0.158,1.221,0.94
2012/2/4 17:00,30005.40758,14.742,0.093,1.225,0.95
2012/2/4 18:00,32241.70144,13.935,0.055,1.23,0.954
2012/2/4 19:00,32630.73393,13.392,0.042,1.234,0.86
2012/2/4 20:00,32403.12169,12.88,0.028,1.235,0.619
2012/2/4 21:00,31830.52005,12.426,0.022,1.237,0.615
2012/2/4 22:00,30701.38994,12.135,0.02,1.239,0.627
2012/2/4 23:00,29269.91043,11.7,0.018,1.241,0.776
2012/2/5 0:00,28038.16767,11.223,0.027,1.245,0.969
2012/2/5 1:00,27294.3408,10.676,0.041,1.249,0.982
2012/2/5 2:00,26952.35987,9.94,0.047,1.254,0.981
2012/2/5 3:00,26929.33182,9.16,0.049,1.258,0.975
2012/2/5 4:00,27284.93079,8.557,0.037,1.261,0.969
2012/2/5 5:00,28227.16477,8.213,0.04,1.263,0.964
2012/2/5 6:00,29544.97524,7.991,0.034,1.265,0.966
2012/2/5 7:00,31063.56549,7.842,0.058,1.266,0.973
2012/2/5 8:00,32943.62454,8.004,0.159,1.266,0.972
2012/2/5 9:00,34397.28749,8.36,0.215,1.266,0.968
2012/2/5 10:00,34938.48195,8.535,0.149,1.267,0.961
2012/2/5 11:00,34852.87226,8.707,0.07,1.266,0.959
2012/2/5 12:00,34589.76172,8.934,0.046,1.264,0.962
2012/2/5 13:00,34039.94223,9.104,0.049,1.262,0.968
2012/2/5 14:00,33464.67959,9.264,0.037,1.26,0.955
2012/2/5 15:00,33060.51714,9.745,0.018,1.258,0.896
2012/2/5 16:00,32926.18931,9.921,0.01,1.257,0.86
2012/2/5 17:00,33318.20564,9.118,0.008,1.257,0.948
2012/2/5 18:00,35127.30395,8.447,0.007,1.259,0.936
2012/2/5 19:00,35776.76457,8.109,0.007,1.261,0.922
2012/2/5 20:00,35675.10435,7.74,0.011,1.263,0.924
2012/2/5 21:00,35827.43485,7.372,0.015,1.265,0.875
2012/2/5 22:00,34255.64939,7.002,0.018,1.266,0.668
2012/2/5 23:00,32161.58026,6.57,0.022,1.268,0.521
2012/2/6 0:00,30726.56329,6.169,0.027,1.27,0.592
2012/2/6 1:00,30183.22946,5.856,0.023,1.271,0.809
2012/2/6 2:00,30041.17785,5.625,0.017,1.273,0.904
2012/2/6 3:00,30366.11114,5.367,0.012,1.274,0.897
2012/2/6 4:00,31543.56426,4.995,0.013,1.276,0.872
2012/2/6 5:00,34415.04995,4.663,0.02,1.278,0.938
2012/2/6 6:00,39012.3908,4.452,0.002,1.28,0.947
2012/2/6 7:00,40514.11517,4.983,0.001,1.281,0.928
2012/2/6 8:00,39465.85246,6.943,0,1.275,0.681
